PF13855	Leucine rich repeat
PF00664	ABC transporter transmembrane region
PF00664	ABC transporter transmembrane region
PF00005	ABC transporter
PF00005	ABC transporter
PF13837	Myb/SANT-like DNA-binding domain
PF07498	Rho termination factor, N-terminal domain
PF00098	Zinc knuckle
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF17919	RNase H-like domain found in reverse transcriptase
PF00847	AP2 domain
PF00582	Universal stress protein family
PF05029	Timeless protein C terminal region
PF00534	Glycosyl transferases group 1
PF00862	Sucrose synthase
PF07168	Ureide permease
PF02309	AUX/IAA family
PF03141	Putative S-adenosyl-L-methionine-dependent methyltransferase
PF14111	Domain of unknown function (DUF4283)
PF01554	MatE
PF01554	MatE
PF04406	Type IIB DNA topoisomerase
PF07732	Multicopper oxidase
PF00394	Multicopper oxidase
PF07731	Multicopper oxidase
PF13812	Pentatricopeptide repeat domain
PF01485	IBR domain, a half RING-finger domain
PF01485	IBR domain, a half RING-finger domain
PF13837	Myb/SANT-like DNA-binding domain
PF13837	Myb/SANT-like DNA-binding domain
PF00657	GDSL-like Lipase/Acylhydrolase
PF00664	ABC transporter transmembrane region
PF00664	ABC transporter transmembrane region
PF00005	ABC transporter
PF00005	ABC transporter
PF13857	Ankyrin repeats (many copies)
PF13962	Domain of unknown function
PF12796	Ankyrin repeats (3 copies)
PF12796	Ankyrin repeats (3 copies)
PF04099	Sybindin-like family
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF00505	HMG (high mobility group) box
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF14111	Domain of unknown function (DUF4283)
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF00010	Helix-loop-helix DNA-binding domain
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF03489	Saposin-like type B, region 2
PF00026	Eukaryotic aspartyl protease
PF05184	Saposin-like type B, region 1
PF00022	Actin
PF00118	TCP-1/cpn60 chaperonin family
PF15982	N-terminal cysteine-rich region of Transmembrane protein 135
PF02466	Tim17/Tim22/Tim23/Pmp24 family
PF14111	Domain of unknown function (DUF4283)
PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF12796	Ankyrin repeats (3 copies)
PF02358	Trehalose-phosphatase
PF00982	Glycosyltransferase family 20
PF13561	Enoyl-(Acyl carrier protein) reductase
PF00067	Cytochrome P450
PF09787	Golgin subfamily A member 5
PF00005	ABC transporter
PF12698	ABC-2 family transporter protein
PF16897	C-terminal region of MMR_HSR1 domain
PF02824	TGS domain
PF01926	50S ribosome-binding GTPase
PF04970	Lecithin retinol acyltransferase
PF00332	Glycosyl hydrolases family 17
PF00141	Peroxidase
PF00141	Peroxidase
PF04043	Plant invertase/pectin methylesterase inhibitor
PF03169	OPT oligopeptide transporter protein
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF08569	Mo25-like
PF05097	Protein of unknown function (DUF688)
PF00954	S-locus glycoprotein domain
PF00069	Protein kinase domain
PF11883	Domain of unknown function (DUF3403)
PF01453	D-mannose binding lectin
PF08276	PAN-like domain
PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF00651	BTB/POZ domain
PF03000	NPH3 family
PF11820	Protein of unknown function (DUF3339)
PF02485	Core-2/I-Branching enzyme
PF00612	IQ calmodulin-binding motif
PF00612	IQ calmodulin-binding motif
PF13178	Protein of unknown function (DUF4005)
PF01501	Glycosyl transferase family 8
PF01501	Glycosyl transferase family 8
PF01501	Glycosyl transferase family 8
PF01501	Glycosyl transferase family 8
PF09202	Rio2, N-terminal
PF01163	RIO1 family
PF02854	MIF4G domain
PF02847	MA3 domain
PF17834	Beta-sandwich domain in beta galactosidase
PF13364	Beta-galactosidase jelly roll domain
PF01301	Glycosyl hydrolases family 35
PF02140	Galactose binding lectin domain
PF10469	AKAP7 2'5' RNA ligase-like domain
PF00013	KH domain
PF13561	Enoyl-(Acyl carrier protein) reductase
PF10156	Subunit 17 of Mediator complex
PF00013	KH domain
PF00013	KH domain
PF00013	KH domain
PF00013	KH domain
PF00013	KH domain
PF13499	EF-hand domain pair
PF13499	EF-hand domain pair
PF00069	Protein kinase domain
PF00176	SNF2 family N-terminal domain
PF00271	Helicase conserved C-terminal domain
PF00010	Helix-loop-helix DNA-binding domain
PF00560	Leucine Rich Repeat
PF13855	Leucine rich repeat
PF12701	Scd6-like Sm domain
PF09532	FDF domain
PF07714	Protein tyrosine kinase
PF00085	Thioredoxin
PF07767	Nop53 (60S ribosomal biogenesis)
PF00072	Response regulator receiver domain
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF07714	Protein tyrosine kinase
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF00847	AP2 domain
PF03107	C1 domain
PF03107	C1 domain
PF03107	C1 domain
PF00240	Ubiquitin family
PF00240	Ubiquitin family
PF00454	Phosphatidylinositol 3- and 4-kinase
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF00141	Peroxidase
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01476	LysM domain
PF17919	RNase H-like domain found in reverse transcriptase
PF03547	Membrane transport protein
PF01764	Lipase (class 3)
PF03893	Lipase 3 N-terminal region
PF00931	NB-ARC domain
PF18052	Rx N-terminal domain
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF00566	Rab-GTPase-TBC domain
PF12068	Rab-binding domain (RBD)
PF04674	Phosphate-induced protein 1 conserved region
PF12222	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A
PF01546	Peptidase family M20/M25/M40
PF07687	Peptidase dimerisation domain
PF09334	tRNA synthetases class I (M)
PF13603	Leucyl-tRNA synthetase, Domain 2
PF00133	tRNA synthetases class I (I, L, M and V)
PF00133	tRNA synthetases class I (I, L, M and V)
PF08264	Anticodon-binding domain of tRNA
PF04484	QWRF family
PF00149	Calcineurin-like phosphoesterase
PF00226	DnaJ domain
PF11926	Domain of unknown function (DUF3444)
PF11926	Domain of unknown function (DUF3444)
PF00067	Cytochrome P450
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF14111	Domain of unknown function (DUF4283)
PF00112	Papain family cysteine protease
PF08246	Cathepsin propeptide inhibitor domain (I29)
PF11834	KHA, dimerisation domain of potassium ion channel
PF11935	Domain of unknown function (DUF3453)
PF12295	Symplekin tight junction protein C terminal
PF02701	Dof domain, zinc finger
PF00385	Chromo (CHRromatin Organisation MOdifier) domain
PF08284	Retroviral aspartyl protease
PF07714	Protein tyrosine kinase
PF00069	Protein kinase domain
PF00232	Glycosyl hydrolase family 1
PF00232	Glycosyl hydrolase family 1
PF13561	Enoyl-(Acyl carrier protein) reductase
PF08880	QLQ
PF08879	WRC
PF03226	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly
PF02779	Transketolase, pyrimidine binding domain
PF00456	Transketolase, thiamine diphosphate binding domain
PF02780	Transketolase, C-terminal domain
PF03732	Retrotransposon gag protein
PF00892	EamA-like transporter family
PF00892	EamA-like transporter family
PF02701	Dof domain, zinc finger
PF05553	Cotton fibre expressed protein
PF02519	Auxin responsive protein
PF10369	Small subunit of acetolactate synthase
PF10369	Small subunit of acetolactate synthase
PF13710	ACT domain
PF01842	ACT domain
PF13561	Enoyl-(Acyl carrier protein) reductase
PF14215	bHLH-MYC and R2R3-MYB transcription factors N-terminal
PF00205	Thiamine pyrophosphate enzyme, central domain
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
PF08246	Cathepsin propeptide inhibitor domain (I29)
PF00112	Papain family cysteine protease
PF00396	Granulin
PF02701	Dof domain, zinc finger
PF17919	RNase H-like domain found in reverse transcriptase
PF13176	Tetratricopeptide repeat
PF13432	Tetratricopeptide repeat
PF04765	Protein of unknown function (DUF616)
PF03018	Dirigent-like protein
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF13445	RING-type zinc-finger
PF00069	Protein kinase domain
PF12796	Ankyrin repeats (3 copies)
PF12796	Ankyrin repeats (3 copies)
PF12796	Ankyrin repeats (3 copies)
PF18346	Mind bomb SH3 repeat domain
PF18346	Mind bomb SH3 repeat domain
PF18346	Mind bomb SH3 repeat domain
PF18346	Mind bomb SH3 repeat domain
PF18346	Mind bomb SH3 repeat domain
PF18346	Mind bomb SH3 repeat domain
PF18346	Mind bomb SH3 repeat domain
PF18346	Mind bomb SH3 repeat domain
PF00152	tRNA synthetases class II (D, K and N)
PF00152	tRNA synthetases class II (D, K and N)
PF00042	Globin
PF00226	DnaJ domain
PF04043	Plant invertase/pectin methylesterase inhibitor
PF01095	Pectinesterase
PF02953	Tim10/DDP family zinc finger
PF01424	R3H domain
PF12752	SUZ domain
PF02358	Trehalose-phosphatase
PF00982	Glycosyltransferase family 20
PF03016	Exostosin family
PF01535	PPR repeat
PF01535	PPR repeat
PF00847	AP2 domain
PF00641	Zn-finger in Ran binding protein and others
PF00641	Zn-finger in Ran binding protein and others
PF00641	Zn-finger in Ran binding protein and others
PF14111	Domain of unknown function (DUF4283)
PF00295	Glycosyl hydrolases family 28
PF01214	Casein kinase II regulatory subunit
PF01070	FMN-dependent dehydrogenase
PF04398	Protein of unknown function, DUF538
PF09496	Cenp-O kinetochore centromere component
PF05278	Arabidopsis phospholipase-like protein (PEARLI 4)
PF14709	double strand RNA binding domain from DEAD END PROTEIN 1
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00385	Chromo (CHRromatin Organisation MOdifier) domain
PF01259	SAICAR synthetase
PF03094	Mlo family
PF02845	CUE domain
PF01399	PCI domain
PF06747	CHCH domain
PF16575	mRNA cleavage and polyadenylation factor CLP1 P-loop
PF05726	Pirin C-terminal cupin domain
PF02678	Pirin
PF01764	Lipase (class 3)
PF09786	Cytochrome B561, N terminal
PF13837	Myb/SANT-like DNA-binding domain
PF00931	NB-ARC domain
PF01419	Jacalin-like lectin domain
PF14111	Domain of unknown function (DUF4283)
PF00564	PB1 domain
PF00291	Pyridoxal-phosphate dependent enzyme
PF00504	Chlorophyll A-B binding protein
PF13499	EF-hand domain pair
PF00294	pfkB family carbohydrate kinase
PF00314	Thaumatin family
PF00106	short chain dehydrogenase
PF01476	LysM domain
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF00849	RNA pseudouridylate synthase
PF02375	jmjN domain
PF05964	F/Y-rich N-terminus
PF02373	JmjC domain, hydroxylase
PF02928	C5HC2 zinc finger
PF05965	F/Y rich C-terminus
PF04842	Plant protein of unknown function (DUF639)
PF00295	Glycosyl hydrolases family 28
PF05498	Rapid ALkalinization Factor (RALF)
PF00069	Protein kinase domain
PF04083	Partial alpha/beta-hydrolase lipase region
PF13710	ACT domain
PF01842	ACT domain
PF10369	Small subunit of acetolactate synthase
PF10369	Small subunit of acetolactate synthase
PF00271	Helicase conserved C-terminal domain
PF00270	DEAD/DEAH box helicase
PF13181	Tetratricopeptide repeat
PF13622	Thioesterase-like superfamily
PF00027	Cyclic nucleotide-binding domain
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF10181	GPI-GlcNAc transferase complex, PIG-H component
PF00501	AMP-binding enzyme
PF07526	Associated with HOX
PF05920	Homeobox KN domain
PF00067	Cytochrome P450
PF03478	Protein of unknown function (DUF295)
PF00097	Zinc finger, C3HC4 type (RING finger)
PF04757	Pex2 / Pex12 amino terminal region
PF00847	AP2 domain
PF01740	STAS domain
PF00916	Sulfate permease family
PF02519	Auxin responsive protein
PF03195	Lateral organ boundaries (LOB) domain
PF02892	BED zinc finger
PF16561	Glycogen recognition site of AMP-activated protein kinase
PF12796	Ankyrin repeats (3 copies)
PF12796	Ankyrin repeats (3 copies)
PF00520	Ion transport protein
PF11834	KHA, dimerisation domain of potassium ion channel
PF00027	Cyclic nucleotide-binding domain
PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
PF00378	Enoyl-CoA hydratase/isomerase
PF00069	Protein kinase domain
PF13499	EF-hand domain pair
PF13499	EF-hand domain pair
PF05347	Complex 1 protein (LYR family)
PF05347	Complex 1 protein (LYR family)
PF00071	Ras family
PF03168	Late embryogenesis abundant protein
PF01985	CRS1 / YhbY (CRM) domain
PF01985	CRS1 / YhbY (CRM) domain
PF00227	Proteasome subunit
PF02271	Ubiquinol-cytochrome C reductase complex 14kD subunit
PF05347	Complex 1 protein (LYR family)
PF00106	short chain dehydrogenase
PF00847	AP2 domain
PF02984	Cyclin, C-terminal domain
PF00134	Cyclin, N-terminal domain
PF01233	Myristoyl-CoA:protein N-myristoyltransferase, N-terminal domain
PF02799	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal domain
PF08059	SEP domain
PF00789	UBX domain
PF14543	Xylanase inhibitor N-terminal
PF14541	Xylanase inhibitor C-terminal
PF04833	COBRA-like protein
PF02181	Formin Homology 2 Domain
PF00249	Myb-like DNA-binding domain
PF08263	Leucine rich repeat N-terminal domain
PF00069	Protein kinase domain
PF00560	Leucine Rich Repeat
PF13855	Leucine rich repeat
PF01603	Protein phosphatase 2A regulatory B subunit (B56 family)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF16275	Splicing factor 1 helix-hairpin domain
PF00013	KH domain
PF02450	Lecithin:cholesterol acyltransferase
PF02450	Lecithin:cholesterol acyltransferase
PF13867	Sin3 binding region of histone deacetylase complex subunit SAP30
PF01412	Putative GTPase activating protein for Arf
PF07524	Bromodomain associated
PF10160	Predicted membrane protein
PF14111	Domain of unknown function (DUF4283)
PF01063	Amino-transferase class IV
PF01596	O-methyltransferase
PF12928	tRNA-splicing endonuclease subunit sen54 N-term
PF03169	OPT oligopeptide transporter protein
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00892	EamA-like transporter family
PF00892	EamA-like transporter family
PF01474	Class-II DAHP synthetase family
PF03959	Serine hydrolase (FSH1)
PF12368	Rhodanase C-terminal
PF17773	UPF0176 acylphosphatase like domain
PF01190	Pollen proteins Ole e I like
PF00295	Glycosyl hydrolases family 28
PF02181	Formin Homology 2 Domain
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF04065	Not1 N-terminal domain, CCR4-Not complex component
PF00550	Phosphopantetheine attachment site
PF00069	Protein kinase domain
PF04802	Component of IIS longevity pathway SMK-1
PF01704	UTP--glucose-1-phosphate uridylyltransferase
PF01704	UTP--glucose-1-phosphate uridylyltransferase
PF00318	Ribosomal protein S2
PF00318	Ribosomal protein S2
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF00293	NUDIX domain
PF09296	NADH pyrophosphatase-like rudimentary NUDIX domain
PF00481	Protein phosphatase 2C
PF03145	Seven in absentia protein family
PF06212	GRIM-19 protein
PF00534	Glycosyl transferases group 1
PF13439	Glycosyltransferase Family 4
PF00407	Pathogenesis-related protein Bet v I family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF12854	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF12906	RING-variant domain
PF08373	RAP domain
PF08879	WRC
PF08880	QLQ
PF04646	Protein of unknown function, DUF604
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF00574	Clp protease
PF07000	Protein of unknown function (DUF1308)
PF10260	Uncharacterized conserved domain (SAYSvFN)
PF00082	Subtilase family
PF05922	Peptidase inhibitor I9
PF17766	Fibronectin type-III domain
PF00481	Protein phosphatase 2C
PF07714	Protein tyrosine kinase
PF00125	Core histone H2A/H2B/H3/H4
PF16211	C-terminus of histone H2A
PF02874	ATP synthase alpha/beta family, beta-barrel domain
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain
PF01490	Transmembrane amino acid transporter protein
PF00847	AP2 domain
PF01778	Ribosomal L28e protein family
PF04874	Mak16 protein C-terminal region
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF00646	F-box domain
PF11955	Plant organelle RNA recognition domain
PF13976	GAG-pre-integrase domain
PF07977	FabA-like domain
PF13419	Haloacid dehalogenase-like hydrolase
PF11721	Malectin domain
PF00150	Cellulase (glycosyl hydrolase family 5)
PF00179	Ubiquitin-conjugating enzyme
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF07714	Protein tyrosine kinase
PF08263	Leucine rich repeat N-terminal domain
PF00004	ATPase family associated with various cellular activities (AAA)
PF17862	AAA+ lid domain
PF16450	Proteasomal ATPase OB C-terminal domain
PF15699	NPR1 interacting
PF01485	IBR domain, a half RING-finger domain
PF01485	IBR domain, a half RING-finger domain
PF00628	PHD-finger
PF03168	Late embryogenesis abundant protein
PF13520	Amino acid permease
PF13906	C-terminus of AA_permease
PF07765	KIP1-like protein
PF00069	Protein kinase domain
PF14380	Wall-associated receptor kinase C-terminal
PF02301	HORMA domain
PF01459	Eukaryotic porin
PF14299	Phloem protein 2
PF00646	F-box domain
PF03141	Putative S-adenosyl-L-methionine-dependent methyltransferase
